open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1672603200000,16603.53000000,16612.21000000,16600.55000000,16607.96000000,1087.08031000,1672604099999,18052670.19821760,38018,545.70313000,9062368.55744920,0
1672604100000,16607.96000000,16628.00000000,16607.91000000,16616.08000000,1221.01153000,1672604999999,20288845.72322270,40504,651.24999000,10821604.65306420,0
1672605000000,16616.08000000,16624.19000000,16607.93000000,16609.34000000,962.29916000,1672605899999,15991544.99266700,36054,471.96499000,7843273.83037750,0
1672605900000,16609.89000000,16614.25000000,16601.04000000,16604.51000000,918.66218000,1672606799999,15257322.62368500,33273,457.69359000,7601554.26071960,0
1672606800000,16604.51000000,16608.31000000,16592.63000000,16596.03000000,1190.96513000,1672607699999,19769807.54067600,39594,587.37452000,9750358.98305400,0
1672607700000,16595.56000000,16605.47000000,16595.44000000,16601.35000000,737.28622000,1672608599999,12240046.67985570,30692,378.60975000,6285509.94133860,0
1672608600000,16601.80000000,16605.52000000,16596.99000000,16600.96000000,849.50486000,1672609499999,14103071.16622900,31853,439.84456000,7302233.33794290,0
1672609500000,16601.33000000,16608.83000000,16600.00000000,16606.68000000,879.02183000,1672610399999,14596078.55602260,34365,452.92191000,7520799.20262540,0
1672610400000,16607.02000000,16613.85000000,16595.73000000,16597.67000000,976.62995000,1672611299999,16218162.10188570,31984,477.10918000,7923168.11956480,0
1672611300000,16597.67000000,16600.99000000,16586.24000000,16595.55000000,908.82133000,1672612199999,15082022.66554850,31899,451.81990000,7498171.24690880,0
1672612200000,16595.55000000,16600.62000000,16592.24000000,16599.89000000,860.31195000,1672613099999,14277457.96912200,29384,437.44383000,7259785.73812450,0
1672613100000,16600.26000000,16602.97000000,16593.03000000,16602.12000000,944.43338000,1672613999999,15676538.00979180,33180,500.53264000,8308461.28527100,0
1672614000000,16602.39000000,16625.00000000,16600.80000000,16617.96000000,1034.88397000,1672614899999,17192468.23506660,33245,531.23125000,8825152.82276130,0
1672614900000,16617.71000000,16621.97000000,16604.65000000,16608.60000000,843.34258000,1672615799999,14011838.19401860,30163,391.99862000,6513059.45040190,0
1672615800000,16608.00000000,16619.20000000,16602.61000000,16609.04000000,1148.99010000,1672616699999,19085532.27202300,35338,553.99876000,9202485.86487130,0
1672616700000,16608.57000000,16621.44000000,16603.31000000,16616.75000000,819.39830000,1672617599999,13610852.21019070,29652,428.73066000,7121651.61404870,0
1672617600000,16617.17000000,16629.05000000,16610.03000000,16612.62000000,1175.88274000,1672618499999,19542988.42354520,39720,540.48094000,8982747.83035750,0
1672618500000,16612.62000000,16614.43000000,16587.82000000,16588.45000000,1134.34265000,1672619399999,18830212.49333780,37713,497.94163000,8265873.63054860,0
1672619400000,16588.45000000,16599.35000000,16584.41000000,16593.31000000,1131.65319000,1672620299999,18774836.56476800,39202,575.26630000,9544135.16712410,0
1672620300000,16593.32000000,16594.47000000,16581.25000000,16588.35000000,885.19090000,1672621199999,14684100.98754620,32383,414.78139000,6880766.32138970,0
1672621200000,16587.97000000,16589.20000000,16553.25000000,16567.52000000,2744.24252000,1672622099999,45465499.36018040,71085,1322.49850000,21910715.84037130,0
1672622100000,16567.52000000,16570.00000000,16548.70000000,16568.83000000,1606.99429000,1672622999999,26609741.05240640,50583,782.23852000,12953358.18142180,0
1672623000000,16568.34000000,16574.87000000,16563.04000000,16570.24000000,790.92915000,1672623899999,13105319.68156560,32343,395.36533000,6551079.91195250,0
1672623900000,16569.84000000,16571.91000000,16564.31000000,16565.04000000,649.68847000,1672624799999,10764364.95135860,26914,316.27596000,5240297.13147320,0
1672624800000,16565.03000000,16577.48000000,16555.00000000,16576.28000000,1033.65575000,1672625699999,17126728.95629620,34837,539.66628000,8941923.75750730,0
1672625700000,16576.28000000,16580.31000000,16573.64000000,16577.35000000,761.08144000,1672626599999,12616256.70740240,29387,367.94816000,6099477.20306740,0
1672626600000,16577.27000000,16579.78000000,16575.00000000,16578.79000000,584.85166000,1672627499999,9695469.52904060,26175,288.93349000,4789876.58068930,0
1672627500000,16578.79000000,16595.92000000,16578.53000000,16587.85000000,770.82686000,1672628399999,12786432.91927140,28425,401.98154000,6668023.46154690,0
1672628400000,16587.99000000,16594.99000000,16586.56000000,16589.38000000,627.35161000,1672629299999,10408057.24467150,29236,300.66725000,4988235.38492460,0
1672629300000,16589.63000000,16592.00000000,16581.80000000,16584.06000000,713.45906000,1672630199999,11833950.34851340,28659,354.35198000,5877615.64733890,0
1672630200000,16583.83000000,16611.00000000,16583.22000000,16606.97000000,1136.30874000,1672631099999,18862157.38750890,35099,586.55614000,9736450.21018850,0
1672631100000,16607.06000000,16707.25000000,16602.23000000,16661.94000000,3717.01607000,1672631999999,61926486.27186440,78231,2035.74834000,33914954.46577700,0
1672632000000,16662.38000000,16674.84000000,16640.54000000,16645.92000000,1703.51204000,1672632899999,28378888.86568590,51709,839.99396000,13993830.74195090,0
1672632900000,16646.04000000,16653.14000000,16633.54000000,16640.79000000,1358.53208000,1672633799999,22608779.25751630,41764,660.41593000,10990654.80870860,0
1672633800000,16640.79000000,16650.56000000,16629.29000000,16634.04000000,1019.72885000,1672634699999,16968372.29831110,39299,480.99320000,8003886.34610440,0
1672634700000,16633.93000000,16642.31000000,16630.60000000,16639.44000000,901.62148000,1672635599999,15000292.76777280,35350,443.53657000,7379236.30122420,0
1672635600000,16639.74000000,16644.32000000,16622.54000000,16629.79000000,1060.97263000,1672636499999,17648988.17921560,37970,519.15616000,8636054.23645690,0
1672636500000,16630.07000000,16634.96000000,16619.44000000,16634.53000000,949.70443000,1672637399999,15790585.66405040,37737,486.94953000,8096545.85215250,0
1672637400000,16634.53000000,16657.14000000,16622.91000000,16655.57000000,1685.16651000,1672638299999,28042838.77358080,40234,772.88727000,12861922.36439700,0
1672638300000,16655.92000000,16662.94000000,16645.35000000,16647.58000000,1280.94045000,1672639199999,21333228.14317940,37677,499.74562000,8322989.04049330,0
1672639200000,16648.37000000,16663.27000000,16647.90000000,16651.76000000,861.68790000,1672640099999,14351341.47588840,35938,434.66743000,7239355.42833540,0
1672640100000,16651.44000000,16661.15000000,16647.38000000,16647.91000000,714.44379000,1672640999999,11898367.12404320,34671,347.80667000,5792475.18651690,0
1672641000000,16648.24000000,16649.03000000,16635.93000000,16640.65000000,984.78259000,1672641899999,16388148.94140220,34772,475.00196000,7904763.65380630,0
1672641900000,16640.98000000,16642.31000000,16636.47000000,16641.10000000,649.70346000,1672642799999,10810888.11476420,27676,322.84013000,5372050.09784710,0
1672642800000,16641.10000000,16700.00000000,16637.44000000,16696.68000000,1801.80486000,1672643699999,30015445.35558630,50514,1051.06474000,17509679.10346040,0
1672643700000,16696.69000000,16769.51000000,16678.55000000,16735.58000000,6021.96506000,1672644599999,100724054.24777900,132346,3140.23586000,52525238.57691890,0
1672644600000,16735.87000000,16760.69000000,16716.00000000,16738.51000000,2978.50800000,1672645499999,49862143.38033910,76359,1404.58473000,23514106.45489640,0
1672645500000,16737.94000000,16746.62000000,16717.53000000,16721.28000000,2053.80765000,1672646399999,34355523.02085620,63003,1011.66000000,16923079.67046840,0
1672646400000,16721.27000000,16752.61000000,16707.52000000,16747.16000000,2215.49756000,1672647299999,37064032.91021230,68586,1166.98111000,19523465.34495400,0
1672647300000,16747.16000000,16772.01000000,16731.95000000,16738.48000000,2153.02729000,1672648199999,36058616.77815880,65042,1113.59354000,18650632.17682370,0
1672648200000,16738.93000000,16756.64000000,16731.55000000,16742.46000000,1369.68895000,1672649099999,22937145.92991580,51046,692.64888000,11599245.77589350,0
1672649100000,16741.96000000,16749.20000000,16724.85000000,16733.71000000,1342.59746000,1672649999999,22470077.88900790,48015,627.02178000,10494108.07803690,0
1672650000000,16733.71000000,16745.68000000,16720.00000000,16722.36000000,1632.04543000,1672650899999,27308716.95266750,52204,768.47707000,12859287.77217840,0
1672650900000,16723.07000000,16740.00000000,16720.00000000,16723.37000000,1187.62674000,1672651799999,19867866.66569820,43946,606.56984000,10147513.34694430,0
1672651800000,16723.77000000,16736.59000000,16710.54000000,16725.47000000,1467.83237000,1672652699999,24550375.44975600,46161,726.76583000,12156090.63425030,0
1672652700000,16725.47000000,16726.19000000,16712.15000000,16717.50000000,1311.70442000,1672653599999,21928851.78242630,46060,604.82473000,10111509.30238870,0
1672653600000,16717.50000000,16762.86000000,16708.68000000,16742.05000000,2318.15204000,1672654499999,38794587.48162690,61667,1268.61883000,21230315.03507020,0
1672654500000,16742.04000000,16744.43000000,16723.64000000,16732.41000000,1489.93507000,1672655399999,24931871.88370970,48522,730.71329000,12227488.11871090,0
1672655400000,16732.41000000,16742.31000000,16722.15000000,16722.72000000,1225.38830000,1672656299999,20503080.22143660,48866,625.06040000,10458625.94178560,0
