open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1672569000000,1196.22000000,1196.22000000,1195.73000000,1195.74000000,162.22660000,1672569299999,194024.70815200,534,18.12530000,21675.58269500,0
1672569300000,1195.74000000,1195.82000000,1195.60000000,1195.68000000,243.17850000,1672569599999,290776.61445900,626,98.33550000,117579.07774700,0
1672569600000,1195.69000000,1195.69000000,1195.59000000,1195.66000000,151.10900000,1672569899999,180669.41702100,561,89.43710000,106932.74990200,0
1672569900000,1195.66000000,1195.70000000,1195.66000000,1195.69000000,39.82350000,1672570199999,47616.33092100,442,25.32370000,30279.28514400,0
1672570200000,1195.70000000,1196.08000000,1195.69000000,1196.07000000,154.24110000,1672570499999,184453.57120300,558,120.05320000,143566.00699200,0
1672570500000,1196.08000000,1197.19000000,1196.07000000,1197.14000000,386.84780000,1672570799999,462928.10544300,807,244.51280000,292583.02239600,0
1672570800000,1197.14000000,1197.23000000,1196.75000000,1196.75000000,360.54530000,1672571099999,431579.81077800,712,109.02310000,130509.99509600,0
1672571100000,1196.75000000,1197.14000000,1196.59000000,1197.14000000,370.58010000,1672571399999,443536.50341400,785,229.94970000,275220.96736200,0
1672571400000,1197.13000000,1197.41000000,1196.92000000,1196.92000000,327.76310000,1672571699999,392418.94962300,744,205.70780000,246286.91135400,0
1672571700000,1196.93000000,1196.93000000,1196.08000000,1196.28000000,274.98510000,1672571999999,328971.88947200,754,113.47640000,135738.10163800,0
1672572000000,1196.27000000,1196.49000000,1196.15000000,1196.49000000,154.36190000,1672572299999,184662.19683500,505,70.72300000,84604.13991800,0
1672572300000,1196.49000000,1196.49000000,1196.09000000,1196.16000000,189.06310000,1672572599999,226164.51631200,671,105.31960000,125984.35743100,0
1672572600000,1196.16000000,1196.27000000,1195.81000000,1196.17000000,318.77930000,1672572899999,381272.58735500,774,112.61200000,134688.94266700,0
1672572900000,1196.17000000,1196.35000000,1196.16000000,1196.35000000,120.24810000,1672573199999,143852.02777600,563,61.06810000,73055.06479400,0
1672573200000,1196.34000000,1196.44000000,1196.04000000,1196.05000000,334.09160000,1672573499999,399677.62859000,781,154.74990000,185124.64150900,0
1672573500000,1196.04000000,1196.05000000,1195.81000000,1195.82000000,132.08700000,1672573799999,157976.12793400,509,53.94800000,64523.52618300,0
1672573800000,1195.81000000,1195.82000000,1195.72000000,1195.79000000,95.91770000,1672574099999,114694.20062600,518,32.71540000,39119.25357500,0
1672574100000,1195.79000000,1196.35000000,1195.79000000,1196.34000000,175.63190000,1672574399999,210079.02816900,505,120.82520000,144515.05639000,0
